,gridcode,id,province_id,province__name,district_id,district__name,municipality_id,municipality__name,name,category,category__name,type,type__name,ownership,contact_person,contact_num,used_for_corona_response,num_of_bed,num_of_icu_bed,occupied_icu_bed,num_of_ventilators,occupied_ventilators,num_of_isolation_bed,occupied_isolation_bed,total_tested,total_positive,total_death,total_in_isolation,hlcit_code,remarks,lat,long,robert_ID,PROVINCE,adm1_lon,adm1_lat,PALIKA,adm2_lon,adm2_lat,f_10,f_15,f_20,f_25,f_30,f_35,f_40,f_45,f_50,f_55,f_5,f_60,f_65,f_70,f_75,f_80,m_10,m_15,m_20,m_25,m_30,m_35,m_40,m_45,m_50,m_55,m_5,m_60,m_65,m_70,m_75,m_80,male_total,female_total,male_highrisk,female_highrisk,total,all_highrisk,all_risk_pct,male_risk_pct,female_risk_pct
77,97,,3,Bagmati Province,20,Sindhuli,524 3 20 3 001,Kamalamai Nagarpalika,Sindhuli Hospital,10,Health Facility,18,Designated Hospital at Province,1,,047-520973,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,27.21223,85.91378,97,3,941223.5822005651,3069647.391750021,Kamalamai Nagarpalika,988737.5941974084,3016860.8764753137,5546.346508696908,6566.52404554165,6438.031401946209,5667.713899739552,4507.828710736241,4022.3872611491242,3768.004557904438,3108.182259298279,2608.9599077703897,2076.97946705122,5555.224980672356,1601.1249077955144,1258.4744630395726,966.6127125615021,735.8860241955263,484.0323847645195,5906.608387439512,6212.023896316765,5817.529670072952,5155.153658768395,4341.85957289848,3994.767696341034,3734.1030161851086,3095.5514576405985,2604.578340814449,2077.8425819465774,5606.465731619392,1624.817472069466,1260.1001803545223,936.0172534233134,688.9917780244432,453.1877962926519,53509.59849020766,49365.966984166094,4963.114480164397,5046.130492356635,102875.56547437375,10009.244972521032,0.09729467756864316,0.0927518542504604,0.10221881187853887
78,98,,3,Bagmati Province,20,Sindhuli,524 3 20 3 001,Kamalamai Nagarpalika,Sindhuli Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.21246,85.91412,98,3,941223.5822005651,3069647.391750021,Kamalamai Nagarpalika,988737.5941974084,3016860.8764753137,6327.233383910963,7376.24635511823,7300.506794257322,6467.094870952889,5129.795076242066,4632.270687497803,4225.624458171544,3350.040865344461,2753.60837793909,2200.073436588398,6183.3648476630915,1738.8776130487677,1337.0776450564445,994.6696125122253,790.174667276151,519.7409799674206,6743.001743290573,6815.012800700031,6248.717914292822,5531.791566561325,4757.997106372262,4404.209798532072,4144.833525021677,3377.3299362547696,2754.635703449545,2182.743691285723,6287.919947262621,1755.8351976995473,1344.2125013799523,985.8447052575939,735.5192670907127,483.7914849465451,58553.39688939777,54999.166287635904,5305.203156374351,5380.540517861009,113552.56317703368,10685.74367423536,0.09410394072369634,0.09060453258408585,0.09782949235487924
79,100,,2,Province 2,17,Dhanusha,524 2 17 2 001,Janakpur Upamahanagarpalika,Janakpur Zonal Hospital,12,Health Facility,6,Hub Hospital,0,,041-520133,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,26.73382,85.92369,99,2,966215.2395185465,2987465.7095627533,Janakpur Upamahanagarpalika,991111.1364087258,2965588.169929362,35480.62568317074,41560.535344335716,41779.09377406002,36885.82011016994,29414.23369316943,25555.174472615356,24138.359429050703,21735.765512316488,19493.955186980427,15232.475881816354,37346.71172255534,11434.128721372574,9129.014579718641,7340.413692569011,5666.882925448765,3727.4181518076803,36783.31553318957,41512.628432407975,39139.77361933398,34599.22896535229,29572.312271386618,26152.99525376386,24272.335552887293,21104.96294395905,19016.615895419265,15253.708781376248,37026.36436380423,11634.204945398611,8891.972946902388,6973.611132488353,5359.671266930294,3525.3505591402936,360819.05246374034,330439.98319798644,36384.81085085994,37297.85807091667,691259.035661727,73682.66892177661,0.10659197944695482,0.10083949448461108,0.11287332032264777
80,100,,2,Province 2,17,Dhanusha,524 2 17 2 001,Janakpur Upamahanagarpalika,Janakpur Zonal Hospital,10,Health Facility,18,Designated Hospital at Province,1,,041-520133,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,26.73383,85.92397,100,2,966215.2395185465,2987465.7095627533,Janakpur Upamahanagarpalika,991111.1364087258,2965588.169929362,35480.62568317074,41560.535344335716,41779.09377406002,36885.82011016994,29414.23369316943,25555.174472615356,24138.359429050703,21735.765512316488,19493.955186980427,15232.475881816354,37346.71172255534,11434.128721372574,9129.014579718641,7340.413692569011,5666.882925448765,3727.4181518076803,36783.31553318957,41512.628432407975,39139.77361933398,34599.22896535229,29572.312271386618,26152.99525376386,24272.335552887293,21104.96294395905,19016.615895419265,15253.708781376248,37026.36436380423,11634.204945398611,8891.972946902388,6973.611132488353,5359.671266930294,3525.3505591402936,360819.05246374034,330439.98319798644,36384.81085085994,37297.85807091667,691259.035661727,73682.66892177661,0.10659197944695482,0.10083949448461108,0.11287332032264777
81,102,,3,Bagmati Province,21,Ramechhap,524 3 21 3 002,Ramechhap Nagarpalika,Ramechhap Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.31563,86.08709,102,3,941223.5822005651,3069647.391750021,Ramechhap Nagarpalika,1009571.9829846596,3031974.2675529406,8631.008161737584,10199.272911798907,9560.956634057686,7940.645194421522,6576.008237964357,6142.350480967434,5963.393675661064,5002.937772097997,4287.848418535548,3329.3368988933507,8060.754651441821,2633.8457557859947,2205.375956832897,1866.6592762487417,1459.6961409072974,960.1218154254893,8881.93900813139,9457.88216437539,8648.755929083447,7603.531307157362,6496.936404551147,5852.786496316898,5809.966051391442,4928.3689829563955,4216.566672125598,3256.4828694874304,7936.71060908027,2582.0893640783033,2169.9997257643263,1747.7762331805134,1359.926964863349,894.4987974989781,81844.21758004224,76189.20382104011,8754.29108538547,9125.69894520042,158033.42140108236,17879.99003058589,0.11314056148418888,0.1069628538732614,0.11977679891019288
82,103,,2,Province 2,16,Siraha,524 2 16 3 008,Siraha Nagarpalika,Siraha Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,26.65844,86.21045,103,2,966215.2395185465,2987465.7095627533,Siraha Nagarpalika,1019900.5536571421,2958032.1549818907,49141.35635449132,47651.31016731961,54803.693058945704,53716.69772213977,48170.20228424738,39696.760531356325,32664.864735295065,26025.952989476733,20074.220307887066,17428.620205501094,57742.182726651896,13458.869852813194,11207.714012767421,7911.010057808715,4374.324841471622,2877.2320512490405,54362.741045709234,56130.289229793474,64553.72875695629,63387.98481483641,54854.88258086727,47795.99450003472,38532.30235239281,30542.991239391966,21833.6590099365,17758.928346097004,59573.607373142615,14952.511285372428,11806.032655075309,8641.620717049285,4830.725176262436,3177.4337028083974,552735.4327857262,437803.6555449306,43408.323536567856,39829.15081610999,990539.0883306568,83237.47435267785,0.08403249839736959,0.07853363645929962,0.09097491606490808
83,104,,3,Bagmati Province,22,Dolakha,524 3 22 3 002,Jiri Nagarpalika,Dolakha District Hospital,12,Other Facilities,19,District Level Hospital,0,,049-400111,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.63305,86.23205,104,3,941223.5822005651,3069647.391750021,Jiri Nagarpalika,1021469.9286170684,3071117.8476037304,8307.45710225741,10351.41147810503,9821.043072750937,8127.032393830334,6429.2985993674665,6014.049349368419,6032.267158417162,5427.077917593109,4683.518237112818,3617.5410433796787,8149.6487587360025,2808.703517391339,2311.568010689589,1811.559063525241,1513.8220968696496,995.7233412711612,8581.099893632781,9863.025869554636,8379.615152891318,7184.36045337352,6225.3046668478055,5557.425822332923,5595.337252585552,5135.389715911777,4485.240986407909,3486.971251438037,8058.649401854869,2764.0178961140846,2284.126224681604,1854.439480041874,1469.304018305591,966.4421230660009,81890.75020904028,78094.26403840796,9338.329742209155,9441.37602974698,159985.01424744818,18779.705771956134,0.11738415538663914,0.11403399918026706,0.12089717658525556
84,105,,1,Province 1,11,Solukhumbu,524 1 11 3 001,Solududhakunda Nagarpalika,Solukhumbu District Hospital,12,Other Facilities,19,District Level Hospital,0,,038-520188,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.51531,86.58588,105,1,1121988.8430237544,3025273.0440162728,Solududhakunda Nagarpalika,1050471.7805765045,3062498.8538217535,2400.985471880773,2659.662387535067,2917.296776552921,2596.2641899297196,2218.009111072857,1891.4936405833178,1666.2279482913982,1334.5490266582747,1070.7513953074576,819.3050213758597,2496.0892828095966,598.8696818823573,517.9114349877473,403.7475469603628,285.57547368072755,187.83857104239928,2584.491792959503,2759.0315337239845,3394.3850718550966,3161.7997780130318,2591.298376496983,2217.101772921309,1889.6038178960916,1496.9903387580998,1195.113843014702,889.3295019553516,2535.959292061918,676.2703224682282,543.330680763188,397.739880655653,291.7442494562631,191.89624736829637,26816.0865003677,21663.59148867007,2100.981380711629,1993.9427085535942,48479.677989037766,4094.9240892652233,0.08446681700714201,0.07834779995518065,0.09204118853498573
85,106,,1,Province 1,14,Udayapur,524 1 14 3 002,Triyuga Nagarpalika,Udayapur District Hospital,12,Other Facilities,19,District Level Hospital,0,,035-420187,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,26.79756,86.69523,106,1,1121988.8430237544,3025273.0440162728,Triyuga Nagarpalika,1066144.5227798827,2977762.7575115776,0.7802052572369576,0.9002614319324493,1.0753510370850563,0.9875837899744511,0.8319405298680067,0.7093031629920006,0.591751029714942,0.4755212143063545,0.3711891220882535,0.28191588819026947,0.6064237300306559,0.21498061437159777,0.1838109940290451,0.13855634862557054,0.1226585004478693,0.08067918964661658,0.7670049015432596,0.9427463188767433,1.1644311994314194,0.924707718193531,0.8030716739594936,0.6736885793507099,0.5918890628963709,0.494388984516263,0.3841070104390383,0.2912759557366371,0.6343555543571711,0.21950817573815584,0.18287167930975556,0.13776472862809896,0.11969524202868342,0.07873014430515468,8.410236929310486,7.571926583303139,0.7385699700098485,0.7406856471206993,15.982163512613624,1.4792556171305478,0.09255665642283492,0.08781797423992432,0.09781997209983333
86,107,,1,Province 1,14,Udayapur,524 1 14 3 002,Triyuga Nagarpalika,Udayapur Hospital,10,Health Facility,18,Designated Hospital at Province,1,Dr. Jib Narayan Mandal,9852835614,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,26.79704,86.69589,107,1,1121988.8430237544,3025273.0440162728,Triyuga Nagarpalika,1066144.5227798827,2977762.7575115776,10685.845398020814,11878.567881558323,13482.489858730463,12613.54201364913,10993.352800530847,9286.788960017613,7793.256529061589,6245.690743320505,4876.460273678007,3969.657255507889,10822.934996038908,3098.6922563911066,2644.5455105367873,2008.2524495777616,1493.3508243523538,982.2583231297904,11606.69033653522,12678.358172490494,14795.673816242954,13153.55282954406,11384.782347503118,9836.861546738655,8334.66472867201,6795.319320067996,5218.5607062057825,4045.632660859672,11110.127334788325,3291.9821082149283,2759.500492819876,2075.2446550966415,1518.190964511421,998.59770015307,119603.73972044422,102189.84067608108,10643.515920795937,10227.0993639878,221793.5803965253,20870.615284783737,0.09409927576565108,0.0889898254492172,0.10007941392535698
87,108,,2,Province 2,15,Saptari,524 2 15 3 008,Rajbiraj Nagarpalika,Gajendra Narayan Singh Sagarmatha Zonal Hospital,12,Health Facility,6,Hub Hospital,0,,031-520155,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,26.53614,86.74948,108,2,966215.2395185465,2987465.7095627533,Rajbiraj Nagarpalika,1074939.682459801,2947948.402490093,28277.414518787293,24567.30600059172,27900.119094043737,27880.234903177014,26445.52950929408,21773.45870844042,17509.731347174733,13500.371252852841,9844.312114046537,9236.518398530316,34819.568794471445,7548.668969070655,6445.496978150273,4788.1759586487315,2335.4728953773447,1536.167950930947,31201.598832606804,29466.052865883103,35285.955114799784,35599.79430686706,30996.964589367853,27797.02324786852,21830.899063166464,16712.88412639126,11727.482839733013,9167.075310907152,35341.65959588112,8470.426245432987,7050.9011494474835,5435.143902671291,2474.0447945162596,1627.315342713453,310185.2213282536,236131.1328748008,25057.831434781474,22653.98275217795,546316.3542030544,47711.814186959426,0.08733367364877738,0.0807834471528997,0.09593814452323544
88,109,,1,Province 1,12,Khotang,524 1 12 3 002,Rupakot Majhuwagadhi Nagarpalika,Khotang District Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.2133,86.79488,109,1,1121988.8430237544,3025273.0440162728,Rupakot Majhuwagadhi Nagarpalika,1075092.3384484444,3025612.380758134,14649.092806995497,16766.336184321786,16430.097723159473,14483.933519244369,12008.454199791711,10627.295653607085,9631.478591389634,7886.616311217571,6461.565009265672,5115.318146377424,13888.17641799082,4009.527171026566,3387.816525911112,2699.9272787201917,2286.0372137956147,1503.6514126332604,15285.124351794657,15571.120020555973,15359.35330279934,13948.991310325626,11772.399833486066,10576.574288375326,9708.589360730315,8077.955399004306,6778.115439621557,5190.3629502739495,13845.000349698006,4174.561264632692,3538.344865199775,2609.86298880136,2203.4230922835486,1449.3125704723989,140089.0913880549,127186.23135845229,13975.504781389775,13886.959602086745,267275.3227465071,27862.46438347652,0.10424630338919173,0.0997615491892714,0.1091860294448757
89,111,,1,Province 1,6,Sunsari,524 1 06 2 001,Dharan Upamahanagarpalika,B.P Koirala Institute of Health Sciences,12,Health Facility,6,Hub Hospital,0,,025-525555,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,26.80972,87.26718,111,1,1121988.8430237544,3025273.0440162728,Dharan Upamahanagarpalika,1124364.3266108178,2979840.272537701,65162.18699642323,80757.73230977979,77487.47011665831,66405.30335621533,58032.77212916492,53381.20339036718,48659.89790340015,40756.255988607765,34539.6565765393,25697.355308159124,55692.22607579277,21024.73054786188,18349.4358087766,15063.549655185838,11585.327112237326,7620.30172421391,67904.23702964926,75990.49691216677,80495.0458329235,71653.78541217165,60261.7706132172,53512.12780923382,48781.96414172574,40448.1240486709,33614.9749417977,25570.171905815296,54667.54888860835,20205.207722649822,17442.924008218717,13536.736803676918,10708.869926523825,7043.812954598063,681837.7989516475,615053.2180029602,68937.55141566735,73643.34484827556,1296891.0169546076,142580.8962639429,0.1099405381022339,0.10110549975619063,0.11973491511416029
90,115,,1,Province 1,5,Morang,524 1 05 1 001,Biratnagar Mahanagarpalika,Koshi Zonal Hospital,12,Health Facility,6,Hub Hospital,0,,021-530103,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,26.45954,87.28534,115,1,1121988.8430237544,3025273.0440162728,Biratnagar Mahanagarpalika,1126560.3074606522,2940783.846293042,161803.4827748472,202685.28252180293,196943.2820687145,169706.5938094221,148500.37603837997,133901.69359879848,123095.12143713096,103533.5635156408,87366.8838245105,65959.27522469219,139344.04280588916,52604.50737635768,46471.10901551787,37919.81906052469,29876.358223901247,19651.310783081222,170232.88599155378,193220.65191520657,205678.77054016571,184308.92198181665,153773.29462153558,135303.95349457115,122447.23594542826,101789.14033860713,84628.02934850706,65025.40176371718,136966.6299633216,50417.93628522032,44356.20710887504,33910.91622836306,26984.199786079582,17748.993114262295,1726793.168427231,1557559.2193043642,173418.2525228003,186523.1044593827,3284352.3877315954,359941.356982183,0.1095927947094568,0.10042792367585646,0.1197534592249324
91,116,,1,Province 1,2,Panchthar,524 1 02 3 001,Phidim Nagarpalika,Panchthar District Hospital,12,Other Facilities,19,District Level Hospital,0,,024-520188,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.14895,87.76634,116,1,1121988.8430237544,3025273.0440162728,Phidim Nagarpalika,1174835.7960055398,3017692.7176452046,13939.706941902434,16518.70566214896,17020.542823234937,15657.732922848678,13434.433953905427,11868.882103956283,10925.901949003885,8731.361340639472,7507.661542141741,5522.696768234833,12355.229127883911,4447.251160624652,3840.2869091281536,3253.052539147411,2611.393497344239,1717.655971549657,14366.61092674388,16581.274207250477,19431.47334261163,17880.066633534014,15399.927128095755,13072.199146237232,12056.997520979137,9760.536333802687,7987.119456932043,6011.163963268322,12087.830910621451,4769.572826829586,3843.6634344405466,3177.477982835786,2565.6882186319544,1687.5942990289896,160679.1963318435,135412.78827179226,16043.996761766863,15869.640077794113,296091.98460363573,31913.636839560975,0.10778284620666866,0.09985111407099596,0.11719454477180946
92,117,,1,Province 1,3,Ilam,524 1 03 3 002,Illam Nagarpalika,Illam Hospital,12,Other Facilities,19,District Level Hospital,0,,027-520033,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,26.90888,87.92666,117,1,1121988.8430237544,3025273.0440162728,Illam Nagarpalika,1186853.0271035994,2997644.4918330493,5295.792273985804,7459.559542544186,10632.408835366135,10066.768433457939,8791.125302201835,7035.033428621246,5614.2219419775065,4219.266394210979,3131.6147533539915,2437.4347857260145,4537.9731622764375,1793.602927535423,1627.002994506387,1282.3932924745604,1057.8786476092646,695.8245012155239,6155.894477371126,8777.028444285505,13936.47970581986,12242.059907437535,10766.345181173412,8656.706349841319,7013.370016480098,4837.650078234496,3241.7191224120324,2417.6122947632102,5024.803664048552,1679.7018444330897,1466.5391498456302,1101.3506994174095,893.0702486367954,587.421476872536,88797.7526610726,70382.10894307743,5728.083419205461,6456.702363341159,159179.86160415004,12184.78578254662,0.07654728217346903,0.06450707644672807,0.09173783594014087
93,118,,1,Province 1,4,Jhapa,524 1 04 3 008,Bhadrapur Nagarpalika,Mechi Zonal Hospital,12,Health Facility,6,Hub Hospital,0,,023-520172,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,26.55708,88.08816,118,1,1121988.8430237544,3025273.0440162728,Bhadrapur Nagarpalika,1205892.5974879987,2953279.2849428505,5.072451651096344,8.491750121116638,13.136701583862305,12.35439246892929,9.94746595621109,7.672236382961273,5.899352967739105,4.300704717636108,3.1987993866205215,2.367152214050293,5.102162182331085,1.7044801488518715,1.4378075078129768,1.1097902208566666,0.9757200554013252,0.6417842917144299,6.51762181520462,10.968938171863556,19.071545362472534,16.395251393318176,13.50805413722992,10.113937079906464,7.923341810703278,5.394524902105331,3.6902350783348083,2.5836989283561707,5.65354511141777,1.7519821524620056,1.3253215327858925,0.9231836050748825,0.7543644793331623,0.4961869902908802,107.07173255085945,78.34030020609498,5.251038759946823,5.86958222463727,185.41203275695443,11.120620984584093,0.059977881797787375,0.049042250786897106,0.07492417324411285
94,119,,1,Province 1,4,Jhapa,524 1 04 3 008,Bhadrapur Nagarpalika,Mechi Zonal Hospital,10,Health Facility,18,Designated Hospital at Province,1,Dr.Gobinda Kandel,9845048388,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,26.55734,88.08822,119,1,1121988.8430237544,3025273.0440162728,Bhadrapur Nagarpalika,1205892.5974879987,2953279.2849428505,19414.27316975128,29268.88537413813,45059.08770663664,42393.07501075789,34303.48374921363,26519.773225848563,20441.397325072438,14932.909686990082,11104.725133932196,8247.330589866731,17598.897691006307,5947.808655923698,5045.467875515344,3900.783869816689,3412.4369113162393,2244.545878404053,22570.77171913348,37597.398128490895,65047.508419726044,55984.393205238506,46293.66672232747,34808.45813919511,27325.61641226895,18619.054719218053,12719.226202153135,8941.69414013438,19500.57508198265,6072.923413021723,4642.316431147279,3253.2482893291162,2656.6245379906613,1747.4080716303433,367780.8836329878,270420.60868443863,18372.520743119123,20551.043190976023,638201.4923174264,38923.563934095146,0.06098945928934852,0.04995507260092736,0.07599658654328971
